time,value
2024-09-04T14:16:34.888892064Z,26.899999618530273
2024-09-04T14:16:36.816531866Z,27
2024-09-04T14:16:40.825334078Z,26.899999618530273
2024-09-04T14:16:42.831407039Z,27
2024-09-04T14:16:48.892663913Z,26.799999237060547
2024-09-04T14:16:50.950703627Z,27.100000381469727
2024-09-04T14:16:52.866045503Z,27
2024-09-04T14:16:56.878899359Z,26.899999618530273
2024-09-04T14:16:58.886800008Z,27
2024-09-04T14:17:12.927149954Z,27.100000381469727
2024-09-04T14:17:14.97373464Z,27
2024-09-04T14:17:23.291370879Z,27.100000381469727
2024-09-04T14:17:24.975260603Z,27
2024-09-04T14:17:39.022447885Z,26.899999618530273
2024-09-04T14:17:41.028983228Z,27
2024-09-04T14:17:45.120118562Z,26.899999618530273
2024-09-04T14:17:49.626317788Z,26.799999237060547
2024-09-04T14:17:51.313412973Z,26.899999618530273
2024-09-04T14:17:53.320137518Z,27
2024-09-04T14:17:59.342763714Z,26.899999618530273
2024-09-04T14:18:03.665806533Z,26.899999618530273
2024-09-04T14:18:07.358745285Z,27
2024-09-04T14:18:09.631671116Z,26.899999618530273
2024-09-04T14:18:11.387686299Z,27
2024-09-04T14:18:15.557233706Z,27
2024-09-04T14:18:20.146082326Z,27
2024-09-04T14:18:21.836242232Z,26.899999618530273
2024-09-04T14:18:23.877986503Z,27
2024-09-04T14:18:26.100356771Z,27.100000381469727
2024-09-04T14:18:30.211173447Z,27
2024-09-04T14:18:34.209478631Z,26.899999618530273
2024-09-04T14:18:38.541314465Z,27.100000381469727
2024-09-04T14:18:42.548672952Z,27.100000381469727
2024-09-04T14:18:44.27640958Z,27
2024-09-04T14:18:48.582210222Z,27
2024-09-04T14:18:56.593138803Z,27
2024-09-04T14:19:02.828204509Z,27
2024-09-04T14:19:18.522647463Z,27.100000381469727
2024-09-04T14:19:22.81184555Z,27.100000381469727
2024-09-04T14:19:28.549975926Z,27.600000381469727
2024-09-04T14:19:30.558339792Z,27.100000381469727
2024-09-04T14:19:38.579916942Z,27
2024-09-04T14:19:40.587283655Z,27.100000381469727
2024-09-04T14:20:31.437319834Z,27.100000381469727
2024-09-04T14:20:33.117128421Z,27
2024-09-04T14:20:35.121137824Z,27.100000381469727
2024-09-04T14:20:43.468567358Z,27.100000381469727
2024-09-04T14:20:51.272741979Z,27.100000381469727
2024-09-04T14:20:53.283873121Z,27.200000762939453
2024-09-04T14:20:55.300502244Z,27.100000381469727
2024-09-04T14:21:01.6267088Z,27.200000762939453
2024-09-04T14:21:03.338993485Z,27.100000381469727
2024-09-04T14:21:05.32330813Z,27.200000762939453
2024-09-04T14:21:07.352231305Z,27.100000381469727
2024-09-04T14:21:09.35831012Z,27.200000762939453
2024-09-04T14:21:13.38419047Z,27.100000381469727
2024-09-04T14:21:17.424799081Z,27.200000762939453
2024-09-04T14:21:21.40073001Z,27.100000381469727
2024-09-04T14:21:23.407741605Z,27.200000762939453
2024-09-04T14:21:37.756288846Z,27.299999237060547
2024-09-04T14:21:39.464256718Z,27.200000762939453
2024-09-04T14:22:05.537882088Z,27.299999237060547
2024-09-04T14:22:07.544853232Z,27.200000762939453
2024-09-04T14:22:31.626943782Z,27.100000381469727
2024-09-04T14:22:33.634366012Z,27.200000762939453
2024-09-04T14:22:37.647037421Z,27.100000381469727
2024-09-04T14:22:39.651640149Z,27.200000762939453
2024-09-04T14:22:41.662734283Z,27.100000381469727
2024-09-04T14:22:43.671639504Z,27.200000762939453
2024-09-04T14:22:47.715015945Z,27.100000381469727
2024-09-04T14:23:04.05044128Z,27.100000381469727
2024-09-04T14:23:13.774369931Z,27.200000762939453
2024-09-04T14:23:17.820789403Z,27.100000381469727
2024-09-04T14:23:21.801685559Z,27.200000762939453
2024-09-04T14:23:23.809640067Z,27.100000381469727
2024-09-04T14:23:34.405943297Z,27.100000381469727
2024-09-04T14:23:38.670124334Z,27.100000381469727
2024-09-04T14:23:44.444954381Z,27.600000381469727
2024-09-04T14:23:46.413203338Z,27.200000762939453
2024-09-04T14:23:52.77618921Z,27.200000762939453
2024-09-04T14:23:54.46963055Z,27.100000381469727
2024-09-04T14:24:03.035232551Z,27.100000381469727
2024-09-04T14:24:04.71985386Z,27.200000762939453
2024-09-04T14:24:11.32799562Z,27.200000762939453
2024-09-04T14:24:15.167175798Z,27.200000762939453
2024-09-04T14:24:21.805110962Z,27.200000762939453
2024-09-04T14:24:35.562840432Z,27.299999237060547
2024-09-04T14:24:39.895003386Z,27.299999237060547
2024-09-04T14:24:43.61093458Z,27.200000762939453
2024-09-04T14:24:47.659368311Z,27.299999237060547
2024-09-04T14:24:51.42409587Z,27.200000762939453
2024-09-04T14:24:53.658325099Z,27.299999237060547
2024-09-04T14:24:59.993563235Z,27.299999237060547
2024-09-04T14:25:03.714804877Z,27.200000762939453
2024-09-04T14:25:07.726933956Z,27.299999237060547
2024-09-04T14:25:09.733182611Z,27.200000762939453
2024-09-04T14:25:15.79633897Z,27.299999237060547
2024-09-04T14:25:17.761987788Z,27.200000762939453
2024-09-04T14:25:19.781155189Z,27.299999237060547
2024-09-04T14:25:21.787882387Z,27.200000762939453
2024-09-04T14:25:25.820950031Z,27.299999237060547
2024-09-04T14:25:27.796414259Z,27.200000762939453
2024-09-04T14:25:38.163923171Z,27.299999237060547
2024-09-04T14:25:41.859999525Z,27.200000762939453
2024-09-04T14:25:45.994929122Z,27.200000762939453
2024-09-04T14:26:12.639251627Z,27.200000762939453
2024-09-04T14:26:24.696743004Z,27.200000762939453
2024-09-04T14:26:26.462919693Z,27.100000381469727
2024-09-04T14:26:36.736474612Z,27.200000762939453
2024-09-04T14:26:38.442213348Z,27.100000381469727
2024-09-04T14:26:46.795329452Z,27.100000381469727
2024-09-04T14:26:57.111006877Z,27.100000381469727
2024-09-04T14:26:58.799053048Z,27
2024-09-04T14:27:00.808618914Z,27.100000381469727
2024-09-04T14:27:11.199887177Z,27.100000381469727
2024-09-04T14:27:16.98104892Z,27
2024-09-04T14:27:21.002362069Z,27.100000381469727
2024-09-04T14:27:23.011158651Z,27
2024-09-04T14:27:25.025889706Z,27.100000381469727
2024-09-04T14:27:27.035169866Z,27
2024-09-04T14:27:37.390118592Z,27.100000381469727
2024-09-04T14:27:39.069849734Z,27
2024-09-04T14:27:51.718346581Z,27
2024-09-04T14:28:13.45483916Z,27.100000381469727
2024-09-04T14:28:15.500912645Z,27
2024-09-04T14:28:23.796558811Z,27
2024-09-04T14:28:27.511291971Z,26.899999618530273
2024-09-04T14:28:31.526146985Z,27
2024-09-04T14:28:33.541662211Z,26.899999618530273
2024-09-04T14:28:39.879579522Z,27
2024-09-04T14:28:41.562124768Z,26.899999618530273
2024-09-04T14:28:52.21543502Z,26.899999618530273
2024-09-04T14:28:53.930297599Z,27
2024-09-04T14:28:55.940828725Z,26.899999618530273
2024-09-04T14:29:06.299479385Z,26.899999618530273
2024-09-04T14:29:11.997774097Z,26.799999237060547
2024-09-04T14:29:14.005451346Z,26.899999618530273
2024-09-04T14:29:18.064162957Z,26.799999237060547
2024-09-04T14:29:20.042076154Z,26.899999618530273
2024-09-04T14:29:24.36420568Z,26.899999618530273
2024-09-04T14:29:28.078382156Z,26.799999237060547
2024-09-04T14:29:34.101502244Z,26.899999618530273
2024-09-04T14:29:36.110920849Z,26.799999237060547
2024-09-04T14:29:38.12307096Z,26.899999618530273
2024-09-04T14:29:40.132854396Z,26.799999237060547
2024-09-04T14:29:50.20715987Z,26.899999618530273
2024-09-04T14:29:52.177462729Z,26.799999237060547
2024-09-04T14:29:54.18498004Z,26.899999618530273
2024-09-04T14:29:56.191255075Z,26.799999237060547
2024-09-04T14:30:14.563487709Z,26.899999618530273
2024-09-04T14:30:16.301837487Z,26.799999237060547
2024-09-04T14:30:38.638883587Z,26.799999237060547
2024-09-04T14:30:48.384991177Z,26.899999618530273
2024-09-04T14:30:50.410347035Z,26.799999237060547
2024-09-04T14:31:08.465403349Z,13.399999618530273
2024-09-04T14:31:10.47136958Z,26.799999237060547
2024-09-04T14:31:25.103195426Z,26.799999237060547
2024-09-04T14:31:28.793359467Z,26.899999618530273
2024-09-04T14:31:37.149988966Z,26.899999618530273
2024-09-04T14:31:38.824032285Z,26.799999237060547
2024-09-04T14:31:40.832495294Z,26.899999618530273
2024-09-04T14:31:42.841850727Z,26.799999237060547
2024-09-04T14:31:46.894008227Z,26.899999618530273
2024-09-04T14:31:50.870407618Z,26.799999237060547
2024-09-04T14:31:52.885065528Z,26.899999618530273
2024-09-04T14:31:58.901632349Z,26.799999237060547
2024-09-04T14:32:00.909271543Z,26.700000762939453
2024-09-04T14:32:02.920350468Z,26.899999618530273
2024-09-04T14:32:09.259029433Z,26.899999618530273
2024-09-04T14:32:15.149878112Z,27
2024-09-04T14:32:17.122787978Z,26.899999618530273
2024-09-04T14:32:19.130791439Z,26.799999237060547
2024-09-04T14:32:21.139069671Z,26.899999618530273
2024-09-04T14:32:23.14809797Z,26.799999237060547
2024-09-04T14:32:29.167777712Z,26.899999618530273
2024-09-04T14:32:31.177921702Z,26.799999237060547
2024-09-04T14:32:35.198933826Z,26.899999618530273
2024-09-04T14:32:37.20660762Z,26.799999237060547
2024-09-04T14:32:41.532486023Z,26.899999618530273
2024-09-04T14:32:43.239616135Z,26.799999237060547
2024-09-04T14:32:51.579691878Z,26.899999618530273
2024-09-04T14:32:55.584897635Z,26.899999618530273
2024-09-04T14:32:57.268876614Z,26.799999237060547
2024-09-04T14:33:03.607428912Z,26.899999618530273
2024-09-04T14:33:05.293196164Z,26.799999237060547
2024-09-04T14:33:14.034103941Z,26.899999618530273
2024-09-04T14:33:15.784167696Z,26.799999237060547
2024-09-04T14:33:17.754510486Z,26.899999618530273
2024-09-04T14:33:19.761431966Z,27
2024-09-04T14:33:28.089650584Z,27
2024-09-04T14:33:34.129857791Z,27
2024-09-04T14:33:39.854138323Z,26.899999618530273
2024-09-04T14:33:41.861116409Z,27
2024-09-04T14:34:04.495917121Z,27
2024-09-04T14:34:14.766024893Z,27
2024-09-04T14:34:20.519649318Z,26.899999618530273
2024-09-04T14:34:22.484942767Z,27
2024-09-04T14:34:30.829238641Z,27.100000381469727
2024-09-04T14:34:32.513237908Z,27
2024-09-04T14:34:43.146368774Z,27.100000381469727
2024-09-04T14:34:44.829668087Z,27.600000381469727
2024-09-04T14:34:46.844540533Z,27
2024-09-04T14:34:55.205632635Z,27.100000381469727
2024-09-04T14:34:59.48798299Z,27
2024-09-04T14:35:05.509502919Z,27.100000381469727
2024-09-04T14:35:09.193406273Z,27
2024-09-04T14:35:15.40765317Z,27.100000381469727
2024-09-04T14:35:19.385731519Z,27
2024-09-04T14:35:21.391535676Z,27.100000381469727
2024-09-04T14:35:29.748282795Z,27.200000762939453
2024-09-04T14:35:41.772119443Z,27.299999237060547
2024-09-04T14:35:43.44589683Z,27.200000762939453
2024-09-04T14:35:47.509632004Z,27.299999237060547
2024-09-04T14:35:51.623453779Z,27.299999237060547
2024-09-04T14:35:53.630722558Z,27.200000762939453
2024-09-04T14:35:55.660167193Z,27.299999237060547
2024-09-04T14:36:01.992550609Z,27.399999618530273
2024-09-04T14:36:03.67618839Z,27.299999237060547
2024-09-04T14:36:05.698116494Z,27.399999618530273
2024-09-04T14:36:14.040054542Z,27.399999618530273
2024-09-04T14:36:17.769604741Z,27.5
2024-09-04T14:36:24.311595798Z,27.5
2024-09-04T14:36:26.094907408Z,27.600000381469727
2024-09-04T14:36:27.997318201Z,27.5
2024-09-04T14:36:34.035926127Z,27.600000381469727
2024-09-04T14:36:38.379995221Z,27.700000762939453
2024-09-04T14:36:40.063113677Z,27.600000381469727
2024-09-04T14:36:52.443491558Z,27.799999237060547
2024-09-04T14:36:54.127221899Z,27.700000762939453
2024-09-04T14:36:56.141337928Z,27.799999237060547
2024-09-04T14:37:00.483807436Z,27.799999237060547
2024-09-04T14:37:04.521736775Z,27.799999237060547
2024-09-04T14:37:10.234588971Z,27.899999618530273
2024-09-04T14:37:12.25506505Z,27.799999237060547
2024-09-04T14:37:14.239040313Z,27.899999618530273
2024-09-04T14:37:18.298219602Z,27.799999237060547
2024-09-04T14:37:20.270112415Z,27.899999618530273
2024-09-04T14:37:26.296267885Z,28
2024-09-04T14:37:30.61152829Z,28
2024-09-04T14:37:44.907879331Z,28.100000381469727
2024-09-04T14:37:48.652958121Z,28
2024-09-04T14:37:50.620920869Z,28.100000381469727
2024-09-04T14:38:04.988358247Z,28.200000762939453
2024-09-04T14:38:06.722559353Z,28.100000381469727
2024-09-04T14:38:12.736683498Z,28.100000381469727
2024-09-04T14:38:16.803609727Z,28.200000762939453
2024-09-04T14:38:21.113549723Z,28.200000762939453
2024-09-04T14:38:26.944874365Z,28.200000762939453
2024-09-04T14:38:39.244923918Z,28.299999237060547
2024-09-04T14:38:40.944993441Z,28.200000762939453
2024-09-04T14:38:47.291405644Z,28.299999237060547
2024-09-04T14:38:50.97530224Z,28.200000762939453
2024-09-04T14:38:52.980567432Z,28.299999237060547
2024-09-04T14:38:59.327627203Z,28.299999237060547
2024-09-04T14:39:11.345875646Z,28.299999237060547
2024-09-04T14:39:13.053942573Z,28.399999618530273
2024-09-04T14:39:15.068817201Z,28.299999237060547
2024-09-04T14:39:21.240193225Z,28.299999237060547
2024-09-04T14:39:29.611459535Z,28.299999237060547
2024-09-04T14:39:31.292226355Z,28.399999618530273
2024-09-04T14:39:35.30584462Z,28.299999237060547
2024-09-04T14:39:39.320666777Z,28.399999618530273
2024-09-04T14:39:43.657951402Z,28.5
2024-09-04T14:39:45.344982801Z,28.399999618530273
2024-09-04T14:39:51.708851467Z,28.399999618530273
2024-09-04T14:39:55.979312463Z,28.399999618530273
2024-09-04T14:40:00.244319425Z,28.399999618530273
2024-09-04T14:40:01.92897426Z,28.299999237060547
2024-09-04T14:40:08.541559196Z,28.299999237060547
2024-09-04T14:40:10.228404053Z,28.200000762939453
2024-09-04T14:40:12.235839892Z,28.399999618530273
2024-09-04T14:40:14.239456075Z,28.299999237060547
2024-09-04T14:40:24.309209548Z,28.200000762939453
2024-09-04T14:40:26.279017291Z,28.299999237060547
2024-09-04T14:40:30.295941645Z,28.200000762939453
2024-09-04T14:40:34.706970057Z,28.299999237060547
2024-09-04T14:40:38.317304867Z,28.200000762939453
2024-09-04T14:40:42.654316336Z,28.299999237060547
2024-09-04T14:40:44.34438033Z,28.100000381469727
2024-09-04T14:40:48.387303789Z,28.299999237060547
2024-09-04T14:40:50.336450584Z,28.200000762939453
2024-09-04T14:40:52.345538753Z,28.299999237060547
2024-09-04T14:40:54.346348295Z,28.200000762939453
2024-09-04T14:41:00.392694678Z,28.299999237060547
2024-09-04T14:41:04.425790252Z,28.200000762939453
2024-09-04T14:41:14.770832966Z,28.299999237060547
2024-09-04T14:41:16.517059513Z,28.200000762939453
2024-09-04T14:41:20.463505154Z,28.100000381469727
2024-09-04T14:41:22.555453422Z,28.200000762939453
2024-09-04T14:41:29.065582227Z,28.200000762939453
2024-09-04T14:41:30.752639408Z,28.100000381469727
2024-09-04T14:41:32.76531832Z,28.200000762939453
2024-09-04T14:41:36.784669374Z,28.100000381469727
2024-09-04T14:41:43.135113795Z,28.100000381469727
2024-09-04T14:41:44.816795343Z,28.200000762939453
2024-09-04T14:41:46.86111112Z,28.100000381469727
2024-09-04T14:41:53.183722957Z,28.200000762939453
2024-09-04T14:41:56.864321464Z,28.100000381469727
2024-09-04T14:42:09.232609741Z,28.200000762939453
2024-09-04T14:42:10.91182418Z,28.100000381469727
2024-09-04T14:42:25.572137442Z,28.100000381469727
2024-09-04T14:42:37.861789294Z,28
2024-09-04T14:42:41.553446891Z,28.100000381469727
2024-09-04T14:42:43.564423744Z,28
2024-09-04T14:42:52.186358975Z,28
2024-09-04T14:42:58.464654424Z,28
2024-09-04T14:43:08.232119999Z,28
2024-09-04T14:43:14.54611721Z,28
2024-09-04T14:43:24.595333488Z,28
2024-09-04T14:43:28.446795383Z,28
2024-09-04T14:43:33.080764771Z,27.899999618530273
2024-09-04T14:43:41.38506512Z,28
2024-09-04T14:43:43.068063173Z,27.899999618530273
2024-09-04T14:43:59.436220545Z,28
2024-09-04T14:44:01.123322868Z,27.899999618530273
2024-09-04T14:44:03.150215123Z,27.799999237060547
2024-09-04T14:44:05.16552192Z,27.899999618530273
2024-09-04T14:44:07.173669642Z,27.799999237060547
2024-09-04T14:44:09.179881611Z,27.899999618530273
2024-09-04T14:44:11.187942708Z,27.799999237060547
2024-09-04T14:44:23.819737902Z,27.799999237060547
2024-09-04T14:44:33.542192541Z,27.700000762939453
2024-09-04T14:44:35.55123121Z,27.799999237060547
2024-09-04T14:44:39.895682262Z,27.799999237060547
2024-09-04T14:44:41.572863421Z,27.700000762939453
2024-09-04T14:44:54.218384354Z,27.700000762939453
2024-09-04T14:44:55.911717108Z,27.600000381469727
2024-09-04T14:45:10.277097086Z,27.700000762939453
2024-09-04T14:45:11.984205424Z,27.600000381469727
2024-09-04T14:45:28.184155788Z,27.700000762939453
2024-09-04T14:45:30.191120886Z,27.600000381469727
2024-09-04T14:45:36.534666614Z,27.700000762939453
2024-09-04T14:45:38.21803647Z,27.600000381469727
2024-09-04T14:45:44.247968583Z,27.5
2024-09-04T14:45:46.298937658Z,27.600000381469727
2024-09-04T14:46:06.644742495Z,27.600000381469727
2024-09-04T14:46:14.922836214Z,27.600000381469727
2024-09-04T14:46:40.673381584Z,27.700000762939453
2024-09-04T14:46:42.679378173Z,27.600000381469727
2024-09-04T14:46:46.731036308Z,27.700000762939453
2024-09-04T14:46:48.700655488Z,27.600000381469727
2024-09-04T14:46:50.709614399Z,27.700000762939453
2024-09-04T14:46:52.719243531Z,27.600000381469727
2024-09-04T14:46:54.727809708Z,27.700000762939453
2024-09-04T14:46:58.744652723Z,27.799999237060547
2024-09-04T14:47:00.753039454Z,27.700000762939453
2024-09-04T14:47:06.783299083Z,27.799999237060547
2024-09-04T14:47:22.868408298Z,27.899999618530273
2024-09-04T14:47:24.860414883Z,27.799999237060547
2024-09-04T14:47:31.194010765Z,27.899999618530273
2024-09-04T14:47:32.873787837Z,27.799999237060547
2024-09-04T14:47:34.88181039Z,27.899999618530273
2024-09-04T14:47:40.908238453Z,28
2024-09-04T14:47:44.931047887Z,27.899999618530273
2024-09-04T14:47:46.977315698Z,28
2024-09-04T14:47:52.965271479Z,27.899999618530273
2024-09-04T14:47:54.974973565Z,28
2024-09-04T14:47:58.987940471Z,28.100000381469727
2024-09-04T14:48:00.99744892Z,28
2024-09-04T14:48:05.013450763Z,28.100000381469727
2024-09-04T14:48:21.056522384Z,28.200000762939453
2024-09-04T14:48:33.422408202Z,28.299999237060547
2024-09-04T14:48:39.126514991Z,28.399999618530273
2024-09-04T14:48:41.15284351Z,28.299999237060547
2024-09-04T14:48:47.48658176Z,28.399999618530273
2024-09-04T14:48:49.169418549Z,28.299999237060547
2024-09-04T14:48:53.183757442Z,28.399999618530273
2024-09-04T14:49:09.233726878Z,28.5
2024-09-04T14:49:11.244761257Z,28.399999618530273
2024-09-04T14:49:21.313825425Z,28.5
2024-09-04T14:49:35.645058933Z,28.600000381469727
